id,topics
37120837,"[(0, 0.2914772), (2, 0.11620037), (4, 0.58206046)]"
37120943,"[(0, 0.29146856), (2, 0.11617244), (4, 0.58209693)]"
37127326,"[(1, 0.60768205), (3, 0.338697)]"
37134242,"[(4, 0.98891735)]"
37896526,"[(2, 0.8541986), (7, 0.13653381)]"
37159840,"[(1, 0.045105305), (2, 0.38231862), (3, 0.51817715), (7, 0.045913268)]"
37169312,"[(1, 0.86596835), (4, 0.11769685)]"
37185556,"[(0, 0.0417194), (1, 0.041690543), (2, 0.041679624), (3, 0.04169994), (4, 0.041699074), (5, 0.0416668), (6, 0.7081503), (7, 0.041694306)]"
37188657,"[(3, 0.50224507), (5, 0.41621593), (6, 0.06926019)]"
37195974,"[(0, 0.041720856), (1, 0.04169055), (2, 0.041679624), (3, 0.04169995), (4, 0.04169909), (5, 0.0416668), (6, 0.70814884), (7, 0.041694317)]"
37899420,"[(3, 0.6555311), (5, 0.2799077), (6, 0.05477818)]"
37199470,"[(0, 0.85783035), (3, 0.12851319)]"
37201848,"[(0, 0.041719586), (1, 0.04169054), (2, 0.04167962), (3, 0.041699942), (4, 0.04169907), (5, 0.041666795), (6, 0.7081501), (7, 0.04169431)]"
37239063,"[(0, 0.83974546), (3, 0.15120259)]"
37239629,"[(0, 0.68673146), (3, 0.18039162), (4, 0.124181114)]"
37240044,"[(0, 0.7228202), (4, 0.16277343), (5, 0.09420716)]"
37903141,"[(0, 0.04171989), (1, 0.041690547), (2, 0.041679624), (3, 0.041699946), (4, 0.04169908), (5, 0.0416668), (6, 0.7081498), (7, 0.041694313)]"
37258868,"[(0, 0.06987432), (3, 0.50940007), (5, 0.4084545)]"
37261859,"[(4, 0.98891747)]"
37906044,"[(0, 0.041719638), (1, 0.041690543), (2, 0.041679624), (3, 0.04169994), (4, 0.04169908), (5, 0.0416668), (6, 0.7081501), (7, 0.041694313)]"
37918461,"[(2, 0.6822096), (3, 0.20719263), (4, 0.09899996)]"
37265435,"[(0, 0.062500164), (1, 0.06251635), (2, 0.062500164), (3, 0.06250955), (4, 0.06250481), (5, 0.56246865), (6, 0.062500164), (7, 0.062500164)]"
37271098,"[(2, 0.17943762), (3, 0.6921442), (5, 0.11743905)]"
37272058,"[(0, 0.041732006), (1, 0.041690595), (2, 0.04167965), (3, 0.041700013), (4, 0.04169915), (5, 0.0416668), (6, 0.7081374), (7, 0.041694373)]"
37919381,"[(0, 0.16512299), (2, 0.3918051), (5, 0.42147627)]"
37936445,"[(0, 0.041724127), (1, 0.041690562), (2, 0.041679632), (3, 0.04169998), (4, 0.041699138), (5, 0.041666795), (6, 0.70814544), (7, 0.04169434)]"
37945457,"[(0, 0.041719303), (1, 0.041690543), (2, 0.041679624), (3, 0.04169994), (4, 0.041699074), (5, 0.0416668), (6, 0.7081504), (7, 0.041694306)]"
37301918,"[(3, 0.9263939), (6, 0.056530733)]"
37314935,"[(0, 0.694472), (7, 0.29538074)]"
37319080,"[(0, 0.041725963), (1, 0.041690573), (2, 0.041679636), (3, 0.04170001), (4, 0.041699145), (5, 0.041666795), (6, 0.70814353), (7, 0.041694354)]"
37321725,"[(0, 0.5491235), (2, 0.057602797), (4, 0.09004134), (5, 0.1916571), (7, 0.10084821)]"
37331186,"[(1, 0.75000006), (5, 0.16009746), (6, 0.07809688)]"
37947832,"[(0, 0.07090982), (1, 0.16325647), (2, 0.67215514), (3, 0.081748195)]"
37949576,"[(2, 0.41400793), (3, 0.55022335)]"
37951522,"[(0, 0.04171934), (1, 0.041690543), (2, 0.041679624), (3, 0.04169994), (4, 0.041699074), (5, 0.0416668), (6, 0.7081504), (7, 0.041694306)]"
37962075,"[(0, 0.28961915), (1, 0.17606403), (3, 0.08058712), (5, 0.34453684), (6, 0.099044226)]"
37962367,"[(1, 0.17694595), (3, 0.15377337), (5, 0.4481642), (6, 0.20256415)]"
37976809,"[(2, 0.98832446)]"
37354318,"[(3, 0.49375287), (5, 0.26784855), (7, 0.21519941)]"
37415813,"[(0, 0.24972194), (2, 0.24194892), (3, 0.3953514), (6, 0.07498506), (7, 0.030626263)]"
37978908,"[(2, 0.98847747)]"
37421888,"[(0, 0.1058601), (5, 0.5630609), (7, 0.32080707)]"
37983781,"[(0, 0.980954)]"
37991434,"[(0, 0.041719288), (1, 0.04169054), (2, 0.041679617), (3, 0.041699935), (4, 0.04169907), (5, 0.041666795), (6, 0.70815045), (7, 0.041694302)]"
37432733,"[(0, 0.041725174), (1, 0.041690566), (2, 0.041679636), (3, 0.04169998), (4, 0.041699115), (5, 0.0416668), (6, 0.70814437), (7, 0.041694343)]"
37449070,"[(0, 0.51371324), (4, 0.3951183), (6, 0.0727597)]"
37467094,"[(0, 0.63594854), (7, 0.35087556)]"
37467464,"[(0, 0.5836374), (7, 0.4044383)]"
37484858,"[(4, 0.8809588), (7, 0.108888194)]"
37485928,"[(4, 0.93336093), (5, 0.05412074)]"
37487334,"[(0, 0.040875766), (4, 0.946396)]"
37487558,"[(0, 0.039978165), (4, 0.9470738)]"
37487979,"[(4, 0.93234324), (5, 0.054925896)]"
37516882,"[(1, 0.98408306)]"
37523625,"[(0, 0.35154977), (2, 0.18024364), (3, 0.22892226), (5, 0.23017794)]"
37525921,"[(0, 0.5439781), (7, 0.4440974)]"
37526305,"[(0, 0.561979), (7, 0.4262831)]"
37992973,"[(0, 0.041720152), (1, 0.041690547), (2, 0.041679624), (3, 0.04169995), (4, 0.04169908), (5, 0.0416668), (6, 0.70814955), (7, 0.041694313)]"
38001660,"[(6, 0.9886318)]"
37538933,"[(2, 0.85421365), (7, 0.13651867)]"
37573441,"[(2, 0.31153113), (3, 0.54006475), (5, 0.13613373)]"
37573552,"[(0, 0.68975216), (4, 0.2601598)]"
38004669,"[(5, 0.9896928)]"
37579514,"[(2, 0.85422206), (7, 0.13651028)]"
37585868,"[(1, 0.96980953)]"
38012048,"[(0, 0.6543633), (1, 0.011366843), (2, 0.011376182), (3, 0.011401089), (4, 0.011374534), (5, 0.0113743525), (6, 0.01137934), (7, 0.27736437)]"
38033681,"[(3, 0.22825144), (5, 0.756728)]"
38038374,"[(1, 0.20847934), (6, 0.20957059), (7, 0.5535139)]"
38038936,"[(1, 0.20850177), (6, 0.20957282), (7, 0.5534901)]"
38052080,"[(1, 0.20850801), (6, 0.20957364), (7, 0.553483)]"
38053290,"[(1, 0.2637086), (6, 0.16813052), (7, 0.53972435)]"
38055027,"[(0, 0.45881855), (1, 0.39319384), (2, 0.13719702)]"
37587196,"[(0, 0.041719344), (1, 0.04169054), (2, 0.04167962), (3, 0.041699935), (4, 0.04169907), (5, 0.041666795), (6, 0.7081503), (7, 0.041694302)]"
37587829,"[(0, 0.23687203), (2, 0.529448), (5, 0.15004863), (6, 0.076477036)]"
37591142,"[(0, 0.04171942), (1, 0.041690543), (2, 0.041679624), (3, 0.04169994), (4, 0.041699074), (5, 0.0416668), (6, 0.70815027), (7, 0.041694306)]"
37602465,"[(1, 0.025373243), (2, 0.7597304), (7, 0.202631)]"
37626723,"[(0, 0.8246528), (5, 0.14270355)]"
37638552,"[(0, 0.9805282)]"
38064316,"[(2, 0.5763799), (3, 0.38946328)]"
38065017,"[(0, 0.041719615), (1, 0.04169055), (2, 0.041679624), (3, 0.041699998), (4, 0.04169916), (5, 0.0416668), (6, 0.7081499), (7, 0.041694343)]"
37647096,"[(6, 0.9886318)]"
37647286,"[(2, 0.963486)]"
38078688,"[(3, 0.15127224), (5, 0.8316588)]"
37648071,"[(0, 0.059849404), (1, 0.92382854)]"
37652427,"[(0, 0.19612095), (2, 0.07785487), (4, 0.10411912), (7, 0.6186539)]"
37734241,"[(0, 0.01788984), (1, 0.017907552), (2, 0.017897535), (3, 0.87476814), (4, 0.017896302), (5, 0.017903518), (6, 0.017872421), (7, 0.017864682)]"
38080403,"[(0, 0.125), (1, 0.125), (2, 0.125), (3, 0.125), (4, 0.125), (5, 0.125), (6, 0.125), (7, 0.125)]"
38104489,"[(1, 0.8820366), (4, 0.10584979)]"
38109849,"[(0, 0.2558475), (4, 0.7338584)]"
38607198,"[(6, 0.9886318)]"
38134626,"[(0, 0.041719552), (1, 0.041690543), (2, 0.04167963), (3, 0.041699942), (4, 0.041699078), (5, 0.041666802), (6, 0.70815015), (7, 0.041694313)]"
38607273,"[(1, 0.040647734), (6, 0.7939258), (7, 0.15578854)]"
38607932,"[(6, 0.9886318)]"
38138413,"[(2, 0.8431545), (4, 0.14709029)]"
38162289,"[(0, 0.04172103), (1, 0.04169055), (2, 0.041679624), (3, 0.041699953), (4, 0.04169909), (5, 0.0416668), (6, 0.70814866), (7, 0.041694317)]"
38608029,"[(2, 0.09763246), (4, 0.094552815), (5, 0.1025321), (6, 0.6946268)]"
38170131,"[(2, 0.171759), (5, 0.37636673), (7, 0.43909955)]"
38191829,"[(2, 0.104351334), (5, 0.257346), (7, 0.6309378)]"
38193186,"[(5, 0.29101226), (7, 0.70004684)]"
38193322,"[(5, 0.29091686), (7, 0.70014215)]"
38618064,"[(6, 0.9886318)]"
38618293,"[(1, 0.98784196)]"
38618414,"[(1, 0.9805455)]"
38618617,"[(0, 0.15201163), (1, 0.83267075)]"
38618840,"[(1, 0.9884796)]"
38629553,"[(0, 0.73328334), (3, 0.22496709)]"
38649232,"[(1, 0.9869333)]"
38649490,"[(0, 0.060241587), (1, 0.8433482), (6, 0.087947145)]"
38649631,"[(1, 0.98784196)]"
38649735,"[(1, 0.9883282)]"
38207057,"[(0, 0.8051537), (2, 0.12419), (5, 0.06302189)]"
38649894,"[(0, 0.047989573), (1, 0.94158876)]"
38217790,"[(2, 0.12407182), (5, 0.8401784)]"
38223194,"[(0, 0.6749531), (3, 0.16408323), (4, 0.15293704)]"
38653384,"[(5, 0.3041856), (7, 0.6869783)]"
38225267,"[(1, 0.57969636), (5, 0.22934073), (6, 0.15619548)]"
38664280,"[(2, 0.30992314), (3, 0.5507246), (5, 0.120383345)]"
38676561,"[(0, 0.15199654), (1, 0.8326858)]"
38676693,"[(0, 0.060222037), (1, 0.8433543), (6, 0.087960646)]"
38676914,"[(1, 0.8689546), (6, 0.089210995), (7, 0.028801093)]"
38677007,"[(1, 0.9805455)]"
38677148,"[(1, 0.9589273), (6, 0.026621347)]"
38690117,"[(0, 0.19563958), (2, 0.12915412), (4, 0.66685545)]"
38713656,"[(1, 0.9791553)]"
38714075,"[(1, 0.33581308), (3, 0.16690291), (4, 0.47772875)]"
38714285,"[(1, 0.98731345)]"
38717195,"[(1, 0.98816997)]"
38281724,"[(1, 0.78318036), (4, 0.19594698)]"
38282014,"[(1, 0.9821266)]"
38282230,"[(2, 0.2881546), (5, 0.5260794), (6, 0.14402398)]"
38296609,"[(0, 0.013920911), (1, 0.013893606), (2, 0.013902703), (3, 0.15802737), (4, 0.013915002), (5, 0.75854), (6, 0.013894568), (7, 0.013905907)]"
38305634,"[(3, 0.7702678), (7, 0.21631874)]"
38737315,"[(2, 0.9213942), (4, 0.06832102)]"
38738864,"[(3, 0.35757306), (5, 0.619677)]"
38739300,"[(3, 0.35779515), (5, 0.61945456)]"
38739724,"[(2, 0.100595534), (3, 0.30279967), (5, 0.5787242)]"
38742526,"[(6, 0.9886318)]"
38773355,"[(1, 0.9880078)]"
38783135,"[(1, 0.98832375)]"
38811744,"[(1, 0.7722353), (5, 0.11824932), (6, 0.09814388)]"
38815064,"[(1, 0.98784196)]"
38815747,"[(1, 0.92876863), (3, 0.05782375)]"
38353559,"[(2, 0.26090172), (3, 0.6921667)]"
38827063,"[(0, 0.041719306), (1, 0.041690543), (2, 0.041679624), (3, 0.04169994), (4, 0.041699074), (5, 0.0416668), (6, 0.7081504), (7, 0.041694306)]"
38368128,"[(0, 0.5268187), (3, 0.35856587), (6, 0.0847967)]"
38829983,"[(0, 0.041730456), (1, 0.041690588), (2, 0.041679643), (3, 0.04170001), (4, 0.04169914), (5, 0.0416668), (6, 0.70813894), (7, 0.04169436)]"
38831146,"[(0, 0.041727517), (1, 0.041690584), (2, 0.04167964), (3, 0.041700292), (4, 0.041699454), (5, 0.041666795), (6, 0.70814127), (7, 0.041694418)]"
38835058,"[(1, 0.878429), (2, 0.023839232), (3, 0.088386975)]"
38425305,"[(0, 0.2855865), (3, 0.611308), (6, 0.086190656)]"
38837623,"[(0, 0.041669942), (1, 0.041667238), (2, 0.0417073), (3, 0.7082025), (4, 0.041725613), (5, 0.041676614), (6, 0.041667238), (7, 0.04168354)]"
38838159,"[(1, 0.64222026), (5, 0.21337575), (6, 0.027138771), (7, 0.105055116)]"
38428391,"[(5, 0.97498065)]"
38863831,"[(6, 0.9886318)]"
38464903,"[(0, 0.013920372), (1, 0.013893606), (2, 0.013902712), (3, 0.1579385), (4, 0.013914991), (5, 0.7586293), (6, 0.013894566), (7, 0.0139059005)]"
38465098,"[(0, 0.013920359), (1, 0.013893606), (2, 0.013902712), (3, 0.15793845), (4, 0.013914991), (5, 0.75862944), (6, 0.013894566), (7, 0.0139059005)]"
38475603,"[(3, 0.95132774)]"
38881260,"[(2, 0.21931933), (5, 0.1792731), (7, 0.59404516)]"
38884646,"[(0, 0.5024478), (2, 0.3148474), (7, 0.17788945)]"
38480153,"[(0, 0.1171554), (3, 0.8023905), (6, 0.05888174)]"
38481962,"[(0, 0.04172822), (1, 0.04169058), (2, 0.04167964), (3, 0.041699994), (4, 0.04169913), (5, 0.0416668), (6, 0.70814127), (7, 0.04169435)]"
38886284,"[(5, 0.98815817)]"
38886826,"[(0, 0.37144008), (2, 0.20229644), (3, 0.41466895)]"
38493796,"[(0, 0.07191749), (1, 0.9106203)]"
38494302,"[(6, 0.9886318)]"
38887855,"[(5, 0.9879973)]"
38888288,"[(0, 0.87909967), (7, 0.111148685)]"
38906689,"[(1, 0.072847955), (5, 0.7100647), (6, 0.20017424)]"
38907292,"[(1, 0.98248976)]"
38907988,"[(1, 0.7040951), (2, 0.19265407), (6, 0.086772785)]"
38908383,"[(1, 0.9707957)]"
38909501,"[(0, 0.9678448), (7, 0.023898577)]"
38524763,"[(1, 0.054408986), (5, 0.15696017), (6, 0.77611095)]"
38525043,"[(6, 0.9886318)]"
38913288,"[(0, 0.5552471), (2, 0.29146716), (3, 0.10901498), (6, 0.037218727)]"
38528776,"[(2, 0.8483506), (4, 0.14249134)]"
38541563,"[(0, 0.0139170475), (1, 0.013893937), (2, 0.013897086), (3, 0.013898584), (4, 0.013891445), (5, 0.9027106), (6, 0.013897196), (7, 0.013894059)]"
38543350,"[(0, 0.19938305), (3, 0.7915685)]"
38936193,"[(0, 0.9821256)]"
38555010,"[(0, 0.52775335), (2, 0.20401597), (5, 0.25332233)]"
38936638,"[(5, 0.8994906), (7, 0.090880826)]"
38555667,"[(1, 0.7486445), (5, 0.22989133)]"
38555808,"[(6, 0.9886318)]"
38937949,"[(5, 0.8946345), (7, 0.09561212)]"
38556064,"[(6, 0.9886318)]"
38560985,"[(0, 0.66051), (7, 0.30682784)]"
38939933,"[(0, 0.6138532), (1, 0.03355549), (2, 0.13164535), (4, 0.17242074), (6, 0.043829132)]"
38940230,"[(0, 0.96783626), (7, 0.023907123)]"
38943845,"[(1, 0.088266544), (4, 0.34109372), (5, 0.5474586)]"
38944068,"[(0, 0.3715923), (1, 0.053926017), (4, 0.112082936), (7, 0.4510165)]"
38965762,"[(2, 0.31529623), (3, 0.66763574)]"
38583587,"[(6, 0.9886318)]"
38994989,"[(6, 0.9886318)]"
39045229,"[(1, 0.40049866), (5, 0.47979257), (6, 0.088366576)]"
38583808,"[(6, 0.9886318)]"
39062826,"[(2, 0.6677099), (5, 0.18104154), (7, 0.1439722)]"
39064243,"[(1, 0.98541135)]"
39064979,"[(1, 0.985405)]"
39065150,"[(1, 0.18127213), (2, 0.25477275), (3, 0.5291738)]"
39114013,"[(1, 0.9791551)]"
39115699,"[(1, 0.95621955)]"
39115815,"[(1, 0.95621914)]"
39115919,"[(1, 0.95621943)]"
39160716,"[(1, 0.75033826), (5, 0.22463456)]"
39160786,"[(5, 0.7272683), (6, 0.24997832)]"
39160870,"[(5, 0.72724706), (6, 0.24999951)]"
39168447,"[(1, 0.122985296), (2, 0.12703532), (3, 0.103532836), (4, 0.10265157), (5, 0.5390377)]"
39124608,"[(3, 0.4839384), (4, 0.4819178)]"
39185586,"[(1, 0.95827687)]"
39187355,"[(0, 0.101461396), (2, 0.18175986), (3, 0.3914498), (6, 0.09171887), (7, 0.22665273)]"
39139449,"[(2, 0.28795946), (5, 0.52612513), (6, 0.14417346)]"
39141194,"[(1, 0.96978694)]"
39141281,"[(1, 0.96979886)]"
39188396,"[(1, 0.96756095)]"
39189292,"[(1, 0.96980655)]"
39189894,"[(0, 0.07497083), (1, 0.91310865)]"
39190508,"[(1, 0.9834833)]"
39190858,"[(1, 0.9863216)]"
39191118,"[(1, 0.98632157)]"
39191425,"[(1, 0.9863216)]"
39206345,"[(1, 0.9217446), (2, 0.059937127)]"
39209722,"[(0, 0.92089695), (4, 0.06406677)]"
39210010,"[(0, 0.9323429), (2, 0.044677667), (7, 0.017629707)]"
39210493,"[(0, 0.9821256)]"
39213929,"[(1, 0.104821496), (2, 0.57297206), (5, 0.17796709), (7, 0.14120346)]"
39142655,"[(0, 0.1891514), (2, 0.41762298), (3, 0.3403243), (6, 0.045944847)]"
39217659,"[(1, 0.9756859)]"
39230728,"[(2, 0.029708698), (3, 0.5502691), (4, 0.16293243), (5, 0.24686104)]"
39148015,"[(0, 0.62247586), (3, 0.14324035), (5, 0.21532522)]"
39233922,"[(1, 0.64685816), (3, 0.076720506), (4, 0.26563215)]"
39235809,"[(0, 0.9821255)]"
39237189,"[(0, 0.9821255)]"
39237749,"[(0, 0.98212546)]"
39239355,"[(1, 0.9865311)]"
39239481,"[(1, 0.9123523), (2, 0.06933146)]"
39239593,"[(1, 0.9834454)]"
39241653,"[(1, 0.84739035), (3, 0.07052947), (6, 0.06643344)]"
39241748,"[(1, 0.98784196)]"
39242230,"[(1, 0.9756864)]"
39243050,"[(1, 0.98283875)]"
39158259,"[(0, 0.1361725), (2, 0.074112065), (4, 0.218603), (7, 0.5639576)]"
39160116,"[(1, 0.979612)]"
39243612,"[(1, 0.98283875)]"
39160260,"[(0, 0.035910454), (1, 0.70023835), (2, 0.09838017), (4, 0.046817012), (5, 0.11182379)]"
39160335,"[(1, 0.9796118)]"
39160625,"[(1, 0.25953305), (4, 0.052776814), (5, 0.35872024), (6, 0.31379452)]"
39243934,"[(1, 0.98378986)]"
39265509,"[(0, 0.4209848), (3, 0.29283768), (5, 0.27162358)]"
39408461,"[(1, 0.98588204)]"
39408745,"[(1, 0.9828359)]"
39409010,"[(1, 0.92562175), (5, 0.06120755)]"
39427145,"[(0, 0.35519695), (4, 0.15412843), (5, 0.17585121), (6, 0.04377525), (7, 0.2656807)]"
39265609,"[(1, 0.986106)]"
39266119,"[(1, 0.98673767)]"
39430357,"[(2, 0.9264438), (4, 0.060830504)]"
39266484,"[(1, 0.9867083)]"
39267079,"[(6, 0.9886318)]"
39267751,"[(1, 0.8337326), (2, 0.10503239), (5, 0.05113678)]"
39268081,"[(1, 0.98378545)]"
39268605,"[(5, 0.98831636)]"
39284559,"[(1, 0.9697712)]"
39289494,"[(1, 0.98283875)]"
39289827,"[(1, 0.98283774)]"
39290080,"[(1, 0.9786402)]"
39290947,"[(1, 0.9861062)]"
39291086,"[(1, 0.9828386)]"
39291316,"[(1, 0.9756864)]"
39291495,"[(1, 0.98490334)]"
39291900,"[(0, 0.041722625), (1, 0.04169056), (2, 0.041679624), (3, 0.041699972), (4, 0.041699097), (5, 0.041666795), (6, 0.708147), (7, 0.04169433)]"
39310574,"[(1, 0.62774193), (3, 0.17702192), (4, 0.15609124)]"
39310834,"[(1, 0.9484719)]"
39311119,"[(0, 0.012509505), (1, 0.19773184), (2, 0.0125115495), (3, 0.72718567), (4, 0.012513007), (5, 0.012521046), (6, 0.012524056), (7, 0.012503302)]"
39311303,"[(3, 0.94159335)]"
39311471,"[(1, 0.1603743), (2, 0.4503977), (5, 0.35444438)]"
39311748,"[(0, 0.8475695), (5, 0.13678066)]"
39432074,"[(6, 0.98848224)]"
39434502,"[(1, 0.9821258)]"
39434685,"[(1, 0.9786453)]"
39434850,"[(1, 0.97864544)]"
39435052,"[(1, 0.9734541)]"
39447105,"[(1, 0.9243693), (6, 0.05354241)]"
39452770,"[(1, 0.6628259), (3, 0.15056306), (5, 0.1696892)]"
39452932,"[(1, 0.9697907)]"
39320611,"[(0, 0.041719716), (1, 0.041690543), (2, 0.04167963), (3, 0.041699946), (4, 0.04169908), (5, 0.041666802), (6, 0.70814997), (7, 0.041694313)]"
39322064,"[(3, 0.9287636), (5, 0.0609474)]"
39456495,"[(6, 0.9886317)]"
39456795,"[(1, 0.9856509)]"
39335226,"[(0, 0.3972595), (3, 0.584846)]"
39457049,"[(6, 0.9886318)]"
39457264,"[(6, 0.9886319)]"
39347485,"[(0, 0.33608532), (1, 0.040176347), (3, 0.5996351)]"
39457557,"[(6, 0.9886319)]"
39457793,"[(6, 0.9886318)]"
39458776,"[(1, 0.9837882)]"
39458923,"[(1, 0.98176557)]"
39352834,"[(1, 0.978646)]"
39353109,"[(1, 0.9786455)]"
39354340,"[(1, 0.9828383)]"
39354590,"[(1, 0.98283875)]"
39354810,"[(1, 0.98176557)]"
39354938,"[(1, 0.97173816)]"
39355145,"[(1, 0.98436874)]"
39355272,"[(0, 0.020846287), (1, 0.8540319), (2, 0.02086309), (3, 0.020844875), (4, 0.020886742), (5, 0.020852331), (6, 0.02083964), (7, 0.020835076)]"
39355426,"[(0, 0.015632158), (1, 0.89050543), (2, 0.015661113), (3, 0.01565253), (4, 0.015653597), (5, 0.01564067), (6, 0.015628673), (7, 0.01562588)]"
39355577,"[(0, 0.011366195), (1, 0.011408906), (2, 0.011367593), (3, 0.011377537), (4, 0.011374497), (5, 0.92034256), (6, 0.011398271), (7, 0.011364393)]"
39355752,"[(0, 0.19213253), (1, 0.5850415), (3, 0.21144152)]"
39370119,"[(1, 0.73772776), (5, 0.23951347)]"
39370696,"[(0, 0.17637749), (1, 0.80331975)]"
39370938,"[(0, 0.1693064), (1, 0.81092536)]"
39370999,"[(1, 0.68938947), (3, 0.1313639), (6, 0.15969394)]"
39371982,"[(0, 0.13215281), (2, 0.3722314), (3, 0.32733026), (5, 0.087080404), (6, 0.07559763)]"
39512897,"[(0, 0.27554107), (1, 0.19023979), (2, 0.47476944), (6, 0.049223833)]"
39379678,"[(1, 0.9828386)]"
39380280,"[(6, 0.9886319)]"
39512939,"[(0, 0.1261394), (2, 0.12818693), (4, 0.2305897), (7, 0.50802815)]"
39519815,"[(0, 0.5214641), (1, 0.38266167), (2, 0.084284045)]"
39520068,"[(0, 0.47871047), (1, 0.43063074), (2, 0.079679035)]"
39520445,"[(0, 0.13778545), (1, 0.82933444), (7, 0.02294099)]"
39521724,"[(1, 0.9843486)]"
39536167,"[(1, 0.8767271), (5, 0.09739383)]"
39536542,"[(0, 0.16930526), (1, 0.8109265)]"
39536730,"[(0, 0.02572539), (1, 0.91985434), (4, 0.044942047)]"
39537020,"[(1, 0.8949786), (7, 0.080793805)]"
39538551,"[(1, 0.5390844), (5, 0.32932347), (6, 0.10030396)]"
39538894,"[(1, 0.9775517)]"
39380619,"[(6, 0.9886318)]"
39381361,"[(0, 0.36268505), (3, 0.52225596), (7, 0.10624227)]"
39539152,"[(6, 0.9886319)]"
39382037,"[(1, 0.9805465)]"
39382234,"[(1, 0.98176545)]"
39382429,"[(0, 0.1994697), (1, 0.50362456), (2, 0.15263814), (3, 0.13516404)]"
39399305,"[(0, 0.04711003), (2, 0.18228437), (4, 0.36309367), (6, 0.07354444), (7, 0.32737368)]"
39404140,"[(1, 0.0442208), (2, 0.67956865), (3, 0.19547932), (4, 0.07439054)]"
39540177,"[(6, 0.9886319)]"
39540385,"[(1, 0.9891835)]"
39545456,"[(0, 0.041719586), (1, 0.04169054), (2, 0.04167962), (3, 0.041699935), (4, 0.04169907), (5, 0.041666795), (6, 0.7081501), (7, 0.04169431)]"
39406051,"[(6, 0.9886318)]"
39546707,"[(6, 0.9886318)]"
39406544,"[(6, 0.9886319)]"
39546925,"[(6, 0.9886318)]"
39406725,"[(6, 0.9886318)]"
39547227,"[(6, 0.9886318)]"
39547414,"[(0, 0.021521416), (1, 0.96616846)]"
39407026,"[(1, 0.98610616)]"
39407235,"[(1, 0.9854122)]"
39407446,"[(6, 0.9886318)]"
39548030,"[(2, 0.044725474), (6, 0.94552165)]"
39548258,"[(1, 0.9837826)]"
39548459,"[(0, 0.1407839), (1, 0.75863755), (3, 0.08568257)]"
39548696,"[(1, 0.98586017)]"
39561952,"[(0, 0.04173113), (1, 0.0416906), (2, 0.04167965), (3, 0.04170003), (4, 0.04169917), (5, 0.041666802), (6, 0.7081382), (7, 0.04169438)]"
39566215,"[(0, 0.65143543), (2, 0.1321177), (7, 0.21090715)]"
39572066,"[(6, 0.9886318)]"
39572236,"[(1, 0.97347444)]"
39572462,"[(1, 0.34767452), (4, 0.12085395), (6, 0.52239525)]"
39787988,"[(0, 0.26355445), (1, 0.720112)]"
39572698,"[(1, 0.9837857)]"
39788168,"[(0, 0.23974898), (1, 0.7455199)]"
39788691,"[(1, 0.86035967), (4, 0.12491267)]"
39572918,"[(1, 0.52486247), (5, 0.05008974), (6, 0.41768873)]"
39788872,"[(1, 0.97634447)]"
39573075,"[(6, 0.9886318)]"
39789031,"[(1, 0.98283875)]"
39574166,"[(1, 0.9805251)]"
39574460,"[(1, 0.9843588)]"
39574625,"[(1, 0.9742558)]"
39802990,"[(0, 0.16045555), (2, 0.291336), (3, 0.39656508), (5, 0.054745466), (7, 0.09041919)]"
39574814,"[(1, 0.98176545)]"
39591498,"[(0, 0.16863555), (2, 0.23888823), (5, 0.10858811), (7, 0.47746733)]"
39846705,"[(0, 0.47938377), (3, 0.1331224), (4, 0.37903836)]"
39848195,"[(0, 0.43602574), (3, 0.08212032), (4, 0.47328052)]"
39848991,"[(2, 0.4534437), (5, 0.38396612), (6, 0.14954636)]"
39849453,"[(2, 0.22257584), (3, 0.14100708), (4, 0.62858486)]"
39596997,"[(1, 0.9791522)]"
39599429,"[(1, 0.9846142)]"
39599848,"[(1, 0.9856511)]"
39621037,"[(1, 0.98054785)]"
39621269,"[(1, 0.98283833)]"
39621447,"[(1, 0.98283875)]"
39621998,"[(0, 0.11319934), (1, 0.6408756), (4, 0.17168558), (6, 0.06615991)]"
39622335,"[(1, 0.9805466)]"
39622454,"[(1, 0.9796413)]"
39623600,"[(0, 0.22526194), (1, 0.54605925), (3, 0.21708833)]"
39849670,"[(2, 0.46529937), (5, 0.34494263), (6, 0.17519496)]"
39878169,"[(0, 0.118558384), (2, 0.5531137), (3, 0.31883684)]"
39624574,"[(0, 0.72898793), (3, 0.23523608)]"
39883055,"[(0, 0.49119377), (3, 0.48290044)]"
39884196,"[(6, 0.9886317)]"
39884543,"[(6, 0.9886318)]"
39685274,"[(6, 0.9886319)]"
39685595,"[(1, 0.983774)]"
39908545,"[(1, 0.98283875)]"
39909934,"[(6, 0.9886318)]"
39685848,"[(1, 0.54811746), (6, 0.442008)]"
39686793,"[(1, 0.9849025)]"
39687234,"[(1, 0.9846444)]"
39704718,"[(1, 0.18651216), (5, 0.68745255), (6, 0.109988004)]"
39921410,"[(3, 0.98375356)]"
39932751,"[(3, 0.7455043), (5, 0.21874478)]"
39712932,"[(6, 0.9886319)]"
39936008,"[(1, 0.9824915)]"
39938020,"[(1, 0.97347385)]"
39955387,"[(2, 0.9800806)]"
39956067,"[(2, 0.9800821)]"
39956976,"[(2, 0.86825955), (3, 0.064659104), (6, 0.05527029)]"
39960409,"[(1, 0.9166534), (6, 0.035114534), (7, 0.03297457)]"
39960735,"[(1, 0.9843649)]"
